id,customer_id,amount,order_date
131262,46865,828.19,2026-02-14
131330,30253,677.96,2026-02-17
131332,9945,822.86,2026-02-15
131420,42,58.93,2026-02-13
131424,47708,725.56,2026-02-18
131432,24383,308.27,2026-02-13
131543,47758,668.47,2026-02-13
131722,39042,686.2,2026-02-16
131741,25004,834.47,2026-02-17
131749,27845,908.0,2026-02-14
131759,29770,255.98,2026-02-17
131846,35684,24.15,2026-02-12
131960,23460,988.0,2026-02-15
131978,22325,545.1,2026-02-18
132124,38514,804.06,2026-02-14
132173,5426,97.19,2026-02-16
132185,13746,815.73,2026-02-18
132282,12918,90.97,2026-02-17
132377,11870,41.19,2026-02-14
132465,46730,426.65,2026-02-15
132479,30801,139.68,2026-02-13
132646,26146,413.73,2026-02-17
132752,25819,552.33,2026-02-12
132758,14460,64.9,2026-02-17
132929,565,616.49,2026-02-12
132958,9946,474.83,2026-02-17
133050,11864,117.14,2026-02-15
133193,45993,588.09,2026-02-18
133200,31652,252.11,2026-02-16
133224,12723,237.6,2026-02-17
133235,26724,279.9,2026-02-17
133244,31257,281.28,2026-02-12
133249,46264,781.16,2026-02-12
133283,47978,431.38,2026-02-16
133343,30732,623.61,2026-02-18
133452,10913,268.28,2026-02-13
133543,19131,673.09,2026-02-18
133560,43429,393.75,2026-02-16
133569,16559,189.02,2026-02-13
133598,10927,20.86,2026-02-16
133658,30807,845.73,2026-02-17
133702,3301,527.19,2026-02-17
133712,16827,193.07,2026-02-17
133778,42632,720.3,2026-02-15
133799,44764,260.51,2026-02-16
133815,41401,813.28,2026-02-17
133852,5089,249.05,2026-02-17
133863,9710,208.89,2026-02-17
133903,26057,933.03,2026-02-15
133922,39449,691.91,2026-02-13
133950,43241,419.52,2026-02-16
134092,17909,239.3,2026-02-17
134104,8818,326.06,2026-02-18
134169,48955,759.56,2026-02-12
134230,25000,113.79,2026-02-16
134236,2582,946.32,2026-02-14
134248,49190,689.67,2026-02-14
134257,10439,686.05,2026-02-13
134266,40165,154.42,2026-02-12
134273,43236,861.08,2026-02-16
134286,30504,486.9,2026-02-13
134357,3711,537.82,2026-02-17
134417,14057,297.35,2026-02-15
134445,3195,650.5,2026-02-13
134504,32497,70.1,2026-02-16
134563,24885,763.7,2026-02-16
134580,32478,618.0,2026-02-15
134593,26014,419.43,2026-02-15
134633,48831,294.25,2026-02-16
134666,21647,997.67,2026-02-18
134762,31922,118.81,2026-02-18
134895,15182,510.33,2026-02-17
134923,5588,71.38,2026-02-17
134943,44433,362.26,2026-02-18
134989,24510,806.69,2026-02-18
135006,35663,63.43,2026-02-14
135134,39424,915.34,2026-02-16
135152,23580,870.66,2026-02-17
135182,6111,544.65,2026-02-15
135194,16029,936.12,2026-02-12
135234,21267,674.74,2026-02-18
135325,19596,671.12,2026-02-18
135339,39020,343.35,2026-02-14
135441,15880,291.68,2026-02-13
135466,39180,154.95,2026-02-14
135579,29024,872.64,2026-02-18
135624,21987,204.93,2026-02-14
135625,49907,722.67,2026-02-15
135676,49406,679.94,2026-02-12
135753,29503,951.59,2026-02-12
135771,14133,861.23,2026-02-16
135781,9945,701.6,2026-02-14
135789,2064,204.29,2026-02-18
135805,21355,622.99,2026-02-18
135870,43916,399.43,2026-02-17
135885,5290,569.62,2026-02-12
135978,25226,488.87,2026-02-13
135985,16164,462.62,2026-02-16
135988,807,903.91,2026-02-17
136020,39731,949.68,2026-02-18
136056,19785,777.99,2026-02-18
136079,45905,298.52,2026-02-15
136083,5374,110.07,2026-02-12
136100,43815,986.56,2026-02-13
136134,46715,628.0,2026-02-13
136222,6885,521.76,2026-02-14
136236,27810,844.45,2026-02-18
136403,33398,800.06,2026-02-12
136482,16235,694.92,2026-02-18
136483,39829,204.38,2026-02-16
136540,2665,664.0,2026-02-17
136589,39067,626.06,2026-02-15
136638,37828,765.31,2026-02-13
136643,24470,21.73,2026-02-13
136692,884,636.26,2026-02-12
136707,46270,609.45,2026-02-18
136779,31900,599.58,2026-02-16
136824,24287,727.19,2026-02-13
136902,41380,699.58,2026-02-16
136926,42935,160.13,2026-02-18
136956,30010,83.48,2026-02-14
136961,18307,161.29,2026-02-17
136982,16436,991.93,2026-02-18
136996,16871,130.96,2026-02-15
137052,4676,882.02,2026-02-15
137118,11153,299.01,2026-02-17
137271,33206,414.93,2026-02-18
137289,5501,76.98,2026-02-17
137336,9682,643.2,2026-02-15
137378,20579,264.38,2026-02-14
137396,6522,745.02,2026-02-16
137460,22589,808.83,2026-02-12
137462,46820,791.88,2026-02-18
137476,24047,710.53,2026-02-18
137481,46114,188.18,2026-02-14
137538,8713,843.91,2026-02-12
137555,43492,978.5,2026-02-15
137590,23392,74.02,2026-02-17
137626,27588,917.76,2026-02-16
137680,23354,213.67,2026-02-14
137710,7288,711.14,2026-02-15
137730,46083,88.09,2026-02-15
137798,16666,678.36,2026-02-12
137805,33687,660.04,2026-02-16
137833,34951,30.29,2026-02-15
137839,29831,241.5,2026-02-15
137922,33410,765.98,2026-02-12
137964,13998,945.24,2026-02-15
137994,25507,697.22,2026-02-14
138066,38310,593.32,2026-02-14
138114,4364,86.75,2026-02-15
138119,48787,818.92,2026-02-16
138246,45531,604.99,2026-02-17
138268,26383,254.39,2026-02-13
138269,28319,632.99,2026-02-17
138276,37929,364.45,2026-02-18
138290,21718,848.86,2026-02-15
138463,22409,820.87,2026-02-15
138469,2098,623.13,2026-02-17
138489,277,667.97,2026-02-13
138491,25625,691.03,2026-02-14
138509,2564,857.66,2026-02-18
138619,47504,116.66,2026-02-15
138686,25908,170.69,2026-02-12
138698,25639,622.36,2026-02-18
138789,26286,575.23,2026-02-14
138796,39124,719.43,2026-02-12
139018,12988,724.13,2026-02-12
139077,45246,396.67,2026-02-13
139151,27179,679.61,2026-02-12
139219,37599,295.08,2026-02-16
139230,42381,492.24,2026-02-18
139273,16423,799.5,2026-02-17
139461,12525,797.9,2026-02-13
139559,20885,825.68,2026-02-12
139613,26279,906.99,2026-02-15
139638,27087,817.36,2026-02-16
139692,10758,57.33,2026-02-16
139708,21474,727.83,2026-02-12
139733,16460,734.75,2026-02-17
139898,14390,302.84,2026-02-16
139932,30050,736.26,2026-02-14
139975,12886,352.99,2026-02-15
140153,35200,957.82,2026-02-12
140181,9205,971.65,2026-02-14
140186,47113,619.15,2026-02-12
140240,45718,803.1,2026-02-14
140362,41231,53.38,2026-02-16
140369,37956,192.94,2026-02-14
140410,17033,639.94,2026-02-18
140449,47272,481.12,2026-02-12
140529,32169,48.85,2026-02-13
140541,32336,832.54,2026-02-17
140566,9322,824.11,2026-02-16
140573,47832,637.19,2026-02-13
140618,8976,617.45,2026-02-17
140621,12128,622.16,2026-02-17
140650,18483,549.48,2026-02-13
140695,8674,337.44,2026-02-18
140719,35217,119.18,2026-02-12
140731,2252,358.97,2026-02-13
140794,12244,24.58,2026-02-18
140893,38389,287.37,2026-02-15
140915,24452,696.77,2026-02-13
141040,14197,375.43,2026-02-15
141152,46262,422.64,2026-02-14
141196,25420,726.43,2026-02-14
141437,18087,217.41,2026-02-12
141539,15951,422.64,2026-02-17
141584,43199,250.02,2026-02-13
141590,17651,607.13,2026-02-15
141595,42112,292.64,2026-02-15
141723,43302,77.66,2026-02-15
141908,13431,661.5,2026-02-18
142271,33591,348.48,2026-02-14
142380,45733,719.37,2026-02-16
142400,18396,698.84,2026-02-18
142460,31774,898.31,2026-02-17
142661,21265,304.77,2026-02-16
142675,12763,554.07,2026-02-13
142712,8298,741.76,2026-02-18
142740,49527,217.21,2026-02-15
142776,23248,406.47,2026-02-16
142780,9759,132.15,2026-02-18
142865,49338,315.62,2026-02-15
142890,44938,125.81,2026-02-14
143035,22320,122.72,2026-02-15
143110,17456,364.68,2026-02-13
143186,18361,72.78,2026-02-12
143232,32341,44.45,2026-02-14
143272,4214,956.68,2026-02-17
143288,34134,593.31,2026-02-13
143311,12884,595.62,2026-02-13
143388,13728,422.4,2026-02-18
143436,13666,361.63,2026-02-17
143442,8431,35.89,2026-02-12
143446,5821,610.98,2026-02-17
143451,21750,309.67,2026-02-13
143452,46981,438.9,2026-02-15
143626,34703,192.55,2026-02-12
143734,19091,758.64,2026-02-14
143830,21996,615.89,2026-02-14
143841,38094,248.15,2026-02-18
143903,32448,263.71,2026-02-13
143917,21707,451.97,2026-02-13
143938,12587,156.63,2026-02-13
143954,18065,293.12,2026-02-14
144015,13455,475.56,2026-02-15
144100,34592,427.91,2026-02-17
144120,11824,54.63,2026-02-14
144125,4333,307.48,2026-02-16
144137,46785,234.5,2026-02-13
144213,10925,205.67,2026-02-12
144227,17373,629.5,2026-02-14
144351,40222,671.75,2026-02-12
144431,28624,253.08,2026-02-18
144441,41755,427.84,2026-02-14
144445,30483,342.33,2026-02-12
144727,29400,817.49,2026-02-17
144765,7826,31.88,2026-02-14
144820,40582,916.14,2026-02-12
144837,33,832.76,2026-02-18
145014,29623,546.87,2026-02-13
145035,24673,286.38,2026-02-17
145217,36127,64.45,2026-02-16
145221,28080,318.52,2026-02-18
145261,11309,775.98,2026-02-12
145291,9613,287.56,2026-02-13
145312,5304,186.97,2026-02-18
145315,39718,73.62,2026-02-14
145316,43690,118.81,2026-02-13
145327,18035,602.89,2026-02-18
145398,40336,969.61,2026-02-12
145423,34270,304.54,2026-02-14
145520,46607,459.37,2026-02-12
145540,15367,189.56,2026-02-15
145598,5391,89.13,2026-02-12
145647,9239,525.1,2026-02-16
145685,49480,480.65,2026-02-18
145880,23243,250.2,2026-02-15
145887,8494,121.13,2026-02-18
146046,27487,102.46,2026-02-12
146071,10498,23.87,2026-02-17
146073,41084,796.59,2026-02-14
146121,29789,181.7,2026-02-18
146138,3721,234.75,2026-02-15
146230,39194,356.08,2026-02-17
146262,7669,548.59,2026-02-12
146285,30440,97.29,2026-02-12
146362,22967,575.0,2026-02-16
146451,42874,797.34,2026-02-13
146469,34296,243.07,2026-02-18
146561,2980,262.2,2026-02-14
146640,17630,229.03,2026-02-13
146645,42526,930.05,2026-02-17
146658,42801,694.2,2026-02-13
146701,27284,273.47,2026-02-13
146749,33327,36.57,2026-02-17
146750,1443,765.7,2026-02-16
146766,22474,963.95,2026-02-13
146798,15535,395.68,2026-02-13
146923,7735,392.82,2026-02-12
146950,735,811.27,2026-02-17
147016,27299,320.45,2026-02-13
147053,1350,394.77,2026-02-16
147105,18158,207.6,2026-02-12
147203,37726,279.81,2026-02-12
147214,48010,528.13,2026-02-16
147282,48288,16.65,2026-02-16
147405,43189,818.99,2026-02-18
147429,24470,744.41,2026-02-13
147537,32364,284.7,2026-02-12
147542,45956,749.35,2026-02-16
147562,18677,969.4,2026-02-17
147656,39017,436.4,2026-02-15
147674,44883,453.59,2026-02-17
147843,29253,856.48,2026-02-15
147861,12017,382.54,2026-02-13
147880,26483,182.2,2026-02-14
147980,43862,146.69,2026-02-15
147987,27778,323.71,2026-02-14
148064,14850,360.66,2026-02-13
148116,43711,377.09,2026-02-16
148141,26645,27.7,2026-02-15
148159,42525,214.61,2026-02-16
148196,13017,849.53,2026-02-15
148201,42359,174.91,2026-02-14
148218,26596,611.29,2026-02-16
148230,3745,495.96,2026-02-14
148245,49185,897.98,2026-02-18
148250,30889,758.26,2026-02-15
148323,22007,670.37,2026-02-13
148330,9005,808.23,2026-02-16
148535,23035,875.24,2026-02-14
148553,35105,285.55,2026-02-17
148563,19210,191.26,2026-02-17
148612,23520,517.97,2026-02-18
148700,45611,325.82,2026-02-18
148744,28801,600.03,2026-02-16
148794,7330,640.56,2026-02-16
148844,46728,35.2,2026-02-18
148883,17359,421.75,2026-02-14
148890,44229,415.02,2026-02-17
148965,32279,954.11,2026-02-12
148992,586,478.12,2026-02-12
149029,37273,106.52,2026-02-12
149046,39868,755.26,2026-02-14
149062,11608,561.06,2026-02-18
149123,31893,704.88,2026-02-18
149125,31352,431.31,2026-02-14
149203,20878,845.37,2026-02-12
149220,39076,152.51,2026-02-13
149226,19157,104.12,2026-02-15
149229,47424,791.57,2026-02-16
149276,48355,581.3,2026-02-17
149404,16959,810.96,2026-02-13
149408,22107,460.62,2026-02-17
149530,15351,555.28,2026-02-16
149538,39943,264.16,2026-02-12
149549,43997,85.76,2026-02-15
149627,21767,942.85,2026-02-18
149655,45746,504.99,2026-02-16
149658,35086,14.88,2026-02-15
149788,20339,80.93,2026-02-15
149908,30277,925.96,2026-02-15
149925,6087,235.14,2026-02-13
149992,49840,204.07,2026-02-16
150019,26968,237.17,2026-02-14
150023,45929,909.68,2026-02-15
150046,48364,852.12,2026-02-13
150181,32985,698.3,2026-02-15
150348,19715,598.38,2026-02-13
150598,11969,443.2,2026-02-15
150765,9282,654.86,2026-02-16
150779,1109,402.65,2026-02-15
150792,6090,976.63,2026-02-12
150814,22006,279.54,2026-02-15
150881,1250,141.16,2026-02-12
150908,33833,689.39,2026-02-13
150996,500,266.74,2026-02-17
151028,14011,250.16,2026-02-17
151059,25279,46.62,2026-02-12
151091,49893,285.06,2026-02-18
151127,39979,825.24,2026-02-15
151192,26377,179.26,2026-02-13
151217,16904,477.8,2026-02-18
151240,5917,660.35,2026-02-18
151415,44122,661.46,2026-02-14
151441,7561,478.56,2026-02-17
151472,7765,716.83,2026-02-14
151540,48114,946.32,2026-02-13
151559,33313,766.14,2026-02-15
151593,39270,886.43,2026-02-12
151635,24873,115.86,2026-02-14
151713,27955,870.38,2026-02-13
151796,3664,587.42,2026-02-18
151809,5086,523.94,2026-02-13
151827,27932,166.3,2026-02-15
151905,37952,623.07,2026-02-15
152051,17004,93.3,2026-02-13
152067,38623,879.91,2026-02-14
152117,10199,865.55,2026-02-15
152136,10341,557.0,2026-02-17
152188,25963,243.32,2026-02-18
152201,28659,160.03,2026-02-15
152303,14359,408.88,2026-02-17
152315,38726,751.08,2026-02-13
152324,42040,803.2,2026-02-13
152326,29210,341.95,2026-02-12
152439,6892,977.81,2026-02-18
152483,25244,886.07,2026-02-13
152598,11164,241.26,2026-02-12
152637,23995,87.46,2026-02-15
152687,42862,935.07,2026-02-12
152700,49821,357.62,2026-02-15
152702,2758,816.65,2026-02-12
152909,18776,979.3,2026-02-18
152927,7325,995.28,2026-02-18
152974,15357,494.55,2026-02-17
153006,46014,598.02,2026-02-12
153106,1245,490.2,2026-02-13
153134,6918,82.32,2026-02-15
153246,17276,593.69,2026-02-13
153259,43561,503.63,2026-02-12
153276,37623,990.61,2026-02-13
153428,10583,190.06,2026-02-17
153448,39285,620.21,2026-02-12
153521,10283,372.15,2026-02-18
153590,25913,149.26,2026-02-18
153611,26260,831.02,2026-02-13
153737,2524,580.05,2026-02-15
153785,11117,483.23,2026-02-13
153861,31842,901.59,2026-02-13
153927,20919,817.94,2026-02-17
153936,18522,168.96,2026-02-17
153988,26346,544.36,2026-02-16
153995,43665,211.12,2026-02-18
154036,24316,464.9,2026-02-18
154064,41860,541.57,2026-02-18
154076,8119,74.57,2026-02-15
154126,28116,657.6,2026-02-13
154169,29899,605.27,2026-02-13
154214,36166,153.78,2026-02-18
154239,38370,121.88,2026-02-13
154263,19721,308.4,2026-02-13
154302,1523,110.41,2026-02-16
154308,23917,573.68,2026-02-12
154363,46660,257.43,2026-02-18
154486,17132,561.77,2026-02-15
154509,37441,311.77,2026-02-14
154524,46137,75.22,2026-02-16
154540,10382,899.84,2026-02-12
154559,44171,317.68,2026-02-12
154605,28933,841.96,2026-02-16
154614,7159,839.23,2026-02-12
154723,48045,866.53,2026-02-17
154765,30885,729.47,2026-02-14
154892,48853,213.92,2026-02-13
154960,12998,268.57,2026-02-14
155046,23628,436.56,2026-02-12
155166,42970,40.8,2026-02-14
155470,43038,952.76,2026-02-12
155508,2637,853.1,2026-02-15
155548,18334,118.53,2026-02-12
155568,30818,589.85,2026-02-18
155620,12335,183.07,2026-02-16
155671,11324,290.21,2026-02-15
155679,10337,415.54,2026-02-16
155763,36458,773.56,2026-02-13
155773,36553,356.92,2026-02-16
155824,8852,55.96,2026-02-13
155831,11609,349.69,2026-02-15
155863,7383,185.45,2026-02-13
155904,38771,71.06,2026-02-14
155990,31261,664.85,2026-02-12
156072,46795,181.22,2026-02-18
156131,21481,329.34,2026-02-18
156291,41494,842.96,2026-02-15
156302,29136,87.25,2026-02-12
156305,21723,232.45,2026-02-16
156347,8521,335.12,2026-02-15
156397,954,245.45,2026-02-14
156409,20531,988.65,2026-02-18
156437,32990,125.86,2026-02-14
156480,19668,517.93,2026-02-15
156504,34687,614.95,2026-02-12
156537,35701,266.1,2026-02-13
156582,35505,599.41,2026-02-14
156644,38813,275.89,2026-02-17
156648,2101,269.63,2026-02-12
156722,31211,192.5,2026-02-12
156744,26872,74.43,2026-02-17
156757,49982,826.77,2026-02-16
156865,33236,384.85,2026-02-17
156902,37257,818.95,2026-02-13
156953,25167,245.58,2026-02-13
157056,31958,463.28,2026-02-18
157063,31756,376.8,2026-02-17
157109,9487,253.56,2026-02-17
157307,19933,672.43,2026-02-14
157348,28393,979.94,2026-02-18
157350,41229,634.58,2026-02-17
157354,21597,449.89,2026-02-13
157359,12448,10.37,2026-02-14
157438,39958,470.97,2026-02-16
157600,36674,218.07,2026-02-15
157647,6939,727.51,2026-02-18
157662,45006,833.22,2026-02-12
157816,10834,420.64,2026-02-14
157951,19248,33.23,2026-02-17
157996,20497,540.47,2026-02-16
158024,2866,985.06,2026-02-15
158061,29290,84.98,2026-02-14
158070,36595,364.45,2026-02-15
158084,49209,664.18,2026-02-14
158092,12588,15.79,2026-02-15
158382,2865,149.77,2026-02-15
158405,5498,242.56,2026-02-12
158423,33717,703.58,2026-02-14
158435,9686,518.26,2026-02-15
158547,1538,391.07,2026-02-14
158570,18639,180.15,2026-02-14
158612,30374,727.5,2026-02-15
158653,9438,309.97,2026-02-18
158702,1785,129.4,2026-02-12
158782,1310,925.27,2026-02-14
158795,6598,390.72,2026-02-15
158824,26655,955.83,2026-02-16
158904,37433,347.74,2026-02-14
158930,16226,869.96,2026-02-16
158937,13547,298.91,2026-02-15
158998,47890,543.71,2026-02-17
159042,15698,920.52,2026-02-15
159124,9840,739.64,2026-02-16
159169,43113,848.48,2026-02-17
159212,22005,829.71,2026-02-12
159254,3620,84.71,2026-02-14
159451,19418,836.8,2026-02-17
159489,40803,229.71,2026-02-13
159498,7436,527.94,2026-02-16
159552,23493,538.64,2026-02-18
159617,1585,80.63,2026-02-14
159647,32276,96.49,2026-02-12
159666,30531,926.42,2026-02-12
159733,3863,317.19,2026-02-13
159751,27010,875.08,2026-02-12
159755,37371,192.88,2026-02-15
159761,1857,834.61,2026-02-17
159814,1914,748.63,2026-02-12
159845,17473,34.0,2026-02-12
159863,6274,644.34,2026-02-18
159965,26661,798.98,2026-02-16
159986,45369,436.48,2026-02-14
160047,31790,513.05,2026-02-17
160136,38949,693.04,2026-02-15
160141,17910,730.72,2026-02-18
160197,18257,444.07,2026-02-18
160215,28809,418.01,2026-02-18
160233,32764,480.8,2026-02-16
160271,29883,380.0,2026-02-13
160353,12120,531.95,2026-02-18
160419,8179,491.89,2026-02-18
160425,42358,304.42,2026-02-13
160481,49846,699.59,2026-02-13
160584,43145,750.55,2026-02-14
160596,21424,152.24,2026-02-16
160608,46558,36.28,2026-02-12
160638,11847,337.34,2026-02-15
160642,28195,578.07,2026-02-12
160646,16426,784.08,2026-02-17
160827,25904,826.82,2026-02-17
160831,9245,37.43,2026-02-15
160950,29178,295.9,2026-02-13
160965,31577,813.15,2026-02-13
160976,8705,651.34,2026-02-15
160996,34979,926.47,2026-02-18
161074,11807,30.73,2026-02-12
161079,19141,813.35,2026-02-13
161129,38266,706.58,2026-02-14
161154,3582,118.26,2026-02-15
161157,34047,257.29,2026-02-18
161279,20309,713.25,2026-02-14
161296,14700,423.46,2026-02-16
161306,32231,766.82,2026-02-15
161427,20555,564.63,2026-02-15
161566,9543,306.5,2026-02-16
161594,37358,331.13,2026-02-17
161624,28515,820.2,2026-02-18
161664,19830,401.64,2026-02-18
161759,36124,750.2,2026-02-14
161807,44695,269.08,2026-02-16
161876,24485,93.33,2026-02-18
161926,16657,973.35,2026-02-15
161941,3981,157.02,2026-02-16
161993,46239,318.07,2026-02-14
162012,14482,441.21,2026-02-13
162192,6758,945.14,2026-02-12
162229,36650,994.98,2026-02-13
162240,19081,432.03,2026-02-13
162303,8494,503.65,2026-02-16
162361,7955,143.32,2026-02-16
162461,7051,237.4,2026-02-18
162479,6033,317.94,2026-02-18
162546,1617,525.64,2026-02-13
162608,22659,305.01,2026-02-13
162644,17110,93.08,2026-02-14
162678,9732,462.51,2026-02-16
162710,20281,95.36,2026-02-17
163028,41174,660.75,2026-02-15
163055,35735,184.28,2026-02-16
163120,41286,81.07,2026-02-15
163127,34048,699.7,2026-02-12
163143,938,916.41,2026-02-17
163201,3809,148.9,2026-02-18
163295,36392,786.9,2026-02-18
163317,10390,599.31,2026-02-18
163320,18944,677.07,2026-02-13
163446,24198,320.19,2026-02-16
163479,5601,814.79,2026-02-18
163485,40968,119.7,2026-02-13
163519,42777,980.22,2026-02-12
163546,7299,871.06,2026-02-18
163595,11295,582.84,2026-02-12
163705,49134,670.59,2026-02-12
163791,29610,743.42,2026-02-14
163859,12531,306.9,2026-02-18
163868,46797,609.96,2026-02-12
163928,15062,347.99,2026-02-18
163948,35811,504.98,2026-02-13
163965,27082,260.5,2026-02-14
164050,14812,498.97,2026-02-15
164053,48974,749.05,2026-02-17
164156,29197,90.36,2026-02-14
164191,2993,370.72,2026-02-14
164243,39456,921.43,2026-02-12
164328,31991,437.81,2026-02-17
164405,14199,512.72,2026-02-15
164418,42117,403.42,2026-02-13
164534,31864,196.06,2026-02-14
164631,30942,686.7,2026-02-12
164715,22584,555.35,2026-02-14
164840,30782,662.03,2026-02-12
164918,27084,349.75,2026-02-18
164929,16051,38.89,2026-02-16
165058,24831,333.71,2026-02-16
165072,34368,920.25,2026-02-15
165163,4509,925.12,2026-02-16
165166,20678,914.91,2026-02-18
165202,17518,243.94,2026-02-15
165207,4264,61.34,2026-02-14
165218,1918,839.74,2026-02-13
165229,35045,871.44,2026-02-18
165306,38673,662.87,2026-02-18
165330,25456,968.67,2026-02-15
165478,32347,662.24,2026-02-16
165710,35022,623.33,2026-02-17
165896,19261,147.71,2026-02-15
165928,26216,910.32,2026-02-14
165949,42431,117.75,2026-02-18
165980,20759,266.66,2026-02-12
166009,48057,938.97,2026-02-18
166047,37137,193.9,2026-02-14
166159,34688,597.58,2026-02-14
166175,17694,390.39,2026-02-16
166259,10571,387.72,2026-02-18
166266,5696,898.71,2026-02-12
166310,16622,934.73,2026-02-18
166355,25024,371.59,2026-02-18
166500,573,359.34,2026-02-15
166599,5097,864.49,2026-02-18
166630,41196,233.15,2026-02-17
166664,22887,113.63,2026-02-16
166720,25616,716.12,2026-02-18
166767,36346,451.64,2026-02-14
166805,18604,285.46,2026-02-14
166854,36156,500.47,2026-02-14
167089,6553,253.39,2026-02-15
167151,35028,341.2,2026-02-16
167195,11076,439.37,2026-02-13
167240,15462,974.67,2026-02-16
167334,21440,388.31,2026-02-14
167359,2798,986.0,2026-02-18
167383,7061,448.24,2026-02-16
167385,47958,823.77,2026-02-15
167454,5143,28.38,2026-02-12
167476,12189,469.54,2026-02-15
167547,18421,521.89,2026-02-18
167621,23755,338.17,2026-02-16
167622,41854,104.2,2026-02-18
167627,29291,449.16,2026-02-14
167658,21393,242.1,2026-02-14
167761,45933,671.97,2026-02-13
167764,46868,434.84,2026-02-15
167771,35315,113.59,2026-02-18
167847,28099,760.14,2026-02-15
167896,38963,585.81,2026-02-14
167908,15725,590.04,2026-02-16
167956,36487,145.68,2026-02-17
168076,21494,138.05,2026-02-15
168088,17618,215.21,2026-02-14
168111,15369,663.92,2026-02-15
168194,16357,255.55,2026-02-14
168323,27572,426.79,2026-02-12
168434,23728,314.26,2026-02-14
168446,8943,731.8,2026-02-13
168452,6404,378.34,2026-02-14
168465,192,687.17,2026-02-12
168491,38727,74.53,2026-02-18
168772,37183,102.97,2026-02-13
168831,9489,630.25,2026-02-18
168851,18909,118.62,2026-02-18
168893,17604,686.89,2026-02-12
168936,17560,19.59,2026-02-14
169055,18801,475.48,2026-02-14
169074,26012,442.73,2026-02-18
169078,42338,883.18,2026-02-12
169156,43921,901.54,2026-02-15
169181,32048,775.87,2026-02-13
169466,15105,504.53,2026-02-15
169550,13542,201.22,2026-02-18
169695,41408,121.93,2026-02-16
169707,12347,751.36,2026-02-17
169715,10958,286.68,2026-02-18
169734,41950,308.84,2026-02-13
169761,14577,460.01,2026-02-14
169769,791,661.97,2026-02-15
169782,24690,29.24,2026-02-14
169817,49018,646.38,2026-02-15
169828,2001,885.69,2026-02-15
169976,25543,754.91,2026-02-12
170022,8304,787.28,2026-02-17
170048,33580,817.76,2026-02-15
170107,30107,979.43,2026-02-14
170108,29740,993.05,2026-02-12
170113,41789,309.0,2026-02-14
170139,41886,258.42,2026-02-15
170141,33431,61.64,2026-02-15
170301,48074,137.39,2026-02-15
170387,47499,709.16,2026-02-18
170394,45100,788.18,2026-02-15
170463,4543,366.15,2026-02-18
170477,21901,771.37,2026-02-13
170513,20633,359.77,2026-02-14
170614,20305,902.09,2026-02-14
170662,25346,575.35,2026-02-14
170724,31413,440.74,2026-02-17
170786,8875,632.5,2026-02-14
170804,13110,339.62,2026-02-13
170818,10253,331.88,2026-02-12
170967,25560,272.99,2026-02-12
170977,14873,279.54,2026-02-13
170992,48726,756.86,2026-02-13
171043,30661,30.7,2026-02-12
171095,43754,258.86,2026-02-13
171097,30655,858.74,2026-02-17
171123,39616,223.19,2026-02-13
171169,30720,261.74,2026-02-15
171179,5124,353.38,2026-02-18
171324,30218,656.28,2026-02-12
171379,29866,856.38,2026-02-15
171388,20683,350.91,2026-02-12
171518,49273,71.73,2026-02-18
171604,26172,525.81,2026-02-16
171676,25344,236.61,2026-02-15
171701,30608,579.42,2026-02-12
171708,10175,642.47,2026-02-18
171784,6304,57.81,2026-02-13
171851,4420,337.99,2026-02-14
171859,30787,568.87,2026-02-16
171892,36121,606.49,2026-02-17
171959,36537,206.69,2026-02-18
171968,34807,80.77,2026-02-15
171993,15043,607.57,2026-02-12
172037,11482,280.24,2026-02-14
172162,36741,568.61,2026-02-14
172222,12863,413.57,2026-02-18
172228,49227,109.89,2026-02-12
172277,48285,875.75,2026-02-14
172458,13568,552.77,2026-02-13
172545,19016,171.64,2026-02-13
172747,31349,438.6,2026-02-17
172754,18171,854.46,2026-02-12
172763,47690,866.75,2026-02-14
172801,20537,906.51,2026-02-15
172938,8690,739.96,2026-02-16
172966,26519,326.67,2026-02-15
172996,17305,641.44,2026-02-15
173019,49493,570.32,2026-02-13
173139,40888,281.29,2026-02-18
173183,10506,446.73,2026-02-13
173244,1100,778.25,2026-02-18
173245,31386,296.73,2026-02-14
173278,7149,983.43,2026-02-13
173425,14319,855.51,2026-02-17
173500,26106,275.07,2026-02-17
173506,30832,782.85,2026-02-14
173663,14454,461.34,2026-02-12
173834,37381,492.03,2026-02-14
173884,12359,62.29,2026-02-16
173888,26947,519.6,2026-02-17
173985,38477,521.84,2026-02-14
174021,18926,630.96,2026-02-14
174058,4432,128.76,2026-02-17
174105,8653,842.65,2026-02-14
174166,18707,93.48,2026-02-14
174239,48976,189.55,2026-02-12
174253,25903,684.17,2026-02-18
174288,5622,564.42,2026-02-17
174440,7778,967.39,2026-02-16
174450,39159,360.94,2026-02-15
174513,26997,138.85,2026-02-16
174617,26986,367.2,2026-02-13
174730,40322,492.46,2026-02-17
174763,37251,397.72,2026-02-17
174783,7513,539.26,2026-02-17
174791,31163,512.39,2026-02-16
174828,44829,895.67,2026-02-18
174906,20172,45.9,2026-02-17
174919,11945,520.09,2026-02-18
174974,15979,988.23,2026-02-17
175003,42245,226.64,2026-02-12
175163,37817,459.53,2026-02-14
175172,36964,104.24,2026-02-15
